bgc_id	sample_id	contig_id	Prediction_tool	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_count	backbone_class	gcf_id	dbscan_label
GCF_040820915.1__contig_26	GCF_040820915.1	contig_26	deepBGC	Saccharide	0.68603		37537	46104	8567	7	Terpene	singleton	-1
GCF_040820915.1__contig_26	GCF_040820915.1	contig_26	deepBGC		0.55319		50435	52181	1746	2	Unknown	GCF_0004	3
GCF_040820915.1__contig_38	GCF_040820915.1	contig_38	deepBGC	Polyketide	0.64185		5215	17172	11957	12	PKS	singleton	-1
GCF_040820915.1__contig_6	GCF_040820915.1	contig_6	deepBGC		0.51131		2235	3426	1191	1	NRPS_like	GCF_0001	0
GCF_040820915.1__contig_64	GCF_040820915.1	contig_64	deepBGC	Polyketide	0.54998		4624	6824	2200	2	PKS	singleton	-1
GCF_040820915.1__contig_67	GCF_040820915.1	contig_67	deepBGC		0.52111		104	521	417	1	Unknown	GCF_0025	24
GCF_040820915.1__contig_73	GCF_040820915.1	contig_73	deepBGC		0.62299		5498	6491	993	1	Unknown	GCF_0001	0
GCF_040820915.1__contig_93	GCF_040820915.1	contig_93	deepBGC	NRP	0.56765		3146	5516	2370	2	NRPS_like	GCF_0001	0
GCA_024406375.1__contig_11	GCA_024406375.1	contig_11	deepBGC	Other	0.73639		127827	132915	5088	4	Terpene	GCF_0001	0
GCA_024406375.1__contig_3	GCA_024406375.1	contig_3	deepBGC		0.51743		34079	34379	300	1	Unknown	GCF_0001	0
GCA_024406375.1__contig_6	GCA_024406375.1	contig_6	deepBGC	RiPP	0.61979		1	127	126	1	RiPP	singleton	-1
GCA_024406375.1__contig_6	GCA_024406375.1	contig_6	deepBGC	RiPP	0.60257		2075	3398	1323	1	RiPP	singleton	-1
GCF_040821395.1__contig_105	GCF_040821395.1	contig_105	deepBGC		0.80567		51	4521	4470	5	RiPP	GCF_0084	83
GCF_040821395.1__contig_110	GCF_040821395.1	contig_110	deepBGC	Terpene	0.61009		2	4683	4681	5	Terpene	GCF_0065	64
GCF_040821395.1__contig_14	GCF_040821395.1	contig_14	deepBGC		0.55475		2	1049	1047	1	NRPS_like	GCF_0001	0
GCF_040821395.1__contig_48	GCF_040821395.1	contig_48	deepBGC	NRP	0.60823		0	4726	4726	4	NRPS_like	singleton	-1
GCF_040821395.1__contig_48	GCF_040821395.1	contig_48	deepBGC	Polyketide	0.567		5405	11100	5695	5	Unknown	GCF_0001	0
GCF_040821395.1__contig_54	GCF_040821395.1	contig_54	deepBGC	Polyketide	0.79821		378	3891	3513	5	PKS	GCF_0031	30
GCF_040821395.1__contig_6	GCF_040821395.1	contig_6	deepBGC	Polyketide	0.52026		59	1205	1146	1	Unknown	GCF_0075	74
GCF_040821395.1__contig_68	GCF_040821395.1	contig_68	deepBGC		0.60355		4199	4985	786	1	Unknown	GCF_0001	0
GCF_040821395.1__contig_97	GCF_040821395.1	contig_97	deepBGC		0.5769		21	1299	1278	3	Unknown	GCF_0001	0
GCF_040821885.1__contig_37	GCF_040821885.1	contig_37	antiSMASH	Terpene-precursor		No	1	10192	10192	14	Terpene	GCF_0001	0
GCA_024412135.1__contig_14	GCA_024412135.1	contig_14	deepBGC		0.52167		7228	8014	786	1	Unknown	singleton	-1
GCA_024412135.1__contig_14	GCA_024412135.1	contig_14	deepBGC	Other	0.63033		11147	12317	1170	1	Terpene	GCF_0079	78
GCF_011140875.1__contig_11	GCF_011140875.1	contig_11	antiSMASH	Terpene-precursor		No	1	76744	76744	74	Terpene	GCF_0001	0
GCF_040821775.1__contig_44	GCF_040821775.1	contig_44	antiSMASH	Terpene-precursor		No	1	56543	56543	60	Terpene	GCF_0023	22
GCF_003639965.1__contig_23	GCF_003639965.1	contig_23	antiSMASH	Terpene-precursor		No	1	8256	8256	12	Terpene	GCF_0001	0
GCF_040821655.1__contig_3	GCF_040821655.1	contig_3	deepBGC	NRP	0.60043		190	13986	13796	7	Unknown	singleton	-1
GCF_040821655.1__contig_6	GCF_040821655.1	contig_6	deepBGC	Polyketide	0.60549		18853	20693	1840	2	Unknown	singleton	-1
GCF_040821655.1__contig_6	GCF_040821655.1	contig_6	deepBGC		0.69294		25874	31703	5829	9	RiPP	GCF_0001	0
GCF_040821655.1__contig_66	GCF_040821655.1	contig_66	deepBGC		0.63461		3569	4355	786	1	Unknown	GCF_0001	0
GCF_040821655.1__contig_83	GCF_040821655.1	contig_83	deepBGC		0.63277		93	2127	2034	2	Unknown	GCF_0052	51
GCF_040821655.1__contig_85	GCF_040821655.1	contig_85	deepBGC		0.57479		243	3497	3254	4	Unknown	GCF_0045	44
GCF_040821655.1__contig_88	GCF_040821655.1	contig_88	deepBGC	Polyketide	0.60313		469	3694	3225	3	Unknown	GCF_0085	84
GCF_040821655.1__contig_92	GCF_040821655.1	contig_92	deepBGC	Polyketide	0.54763		201	1361	1160	2	Unknown	singleton	-1
GCA_040860985.1__contig_19	GCA_040860985.1	contig_19	antiSMASH	Terpene-precursor		No	1	8204	8204	12	Terpene	GCF_0001	0
GCF_040821295.1__contig_27	GCF_040821295.1	contig_27	deepBGC		0.61872		1	520	519	1	Unknown	GCF_0001	0
GCF_040821295.1__contig_37	GCF_040821295.1	contig_37	deepBGC	Polyketide	0.90169		1125	9883	8758	9	RiPP	singleton	-1
GCF_040821295.1__contig_54	GCF_040821295.1	contig_54	deepBGC		0.6859		37658	44379	6721	6	Terpene	GCF_0017	16
GCF_003639685.1__contig_14	GCF_003639685.1	contig_14	antiSMASH	Terpene-precursor		Yes	8415	29326	20912	23	Terpene	GCF_0001	0
GCA_024412355.1__contig_15	GCA_024412355.1	contig_15	antiSMASH	Terpene-precursor		No	1	59999	59999	58	Terpene	GCF_0001	0
GCA_024406955.1__contig_20	GCA_024406955.1	contig_20	antiSMASH	Terpene-precursor		No	1	101164	101164	105	Terpene	GCF_0001	0
GCF_014498125.1__contig_15	GCF_014498125.1	contig_15	deepBGC	Other	0.61308		37657	40939	3282	2	Terpene	GCF_0001	0
GCF_014496965.1__contig_18	GCF_014496965.1	contig_18	deepBGC	RiPP	0.52255		5577	8369	2792	2	Unknown	singleton	-1
GCF_014496965.1__contig_7	GCF_014496965.1	contig_7	deepBGC	Saccharide	0.8069		37853	46907	9054	8	Terpene	GCF_0057	56
GCF_014498245.1__contig_17	GCF_014498245.1	contig_17	antiSMASH	Terpene-precursor		No	1	8432	8432	12	Terpene	GCF_0001	0
GCF_011175135__contig_9	GCF_011175135	contig_9	GECCO	Unknown	0.9946316123248006		95808	99177	3369	5	Unknown	GCF_0002	1
GCF_003639725.1__contig_28	GCF_003639725.1	contig_28	deepBGC		0.65952		37907	46489	8582	7	Terpene	singleton	-1
GCF_003639725.1__contig_28	GCF_003639725.1	contig_28	deepBGC		0.52659		52611	53112	501	1	Unknown	GCF_0004	3
GCA_040861285.1__contig_7	GCA_040861285.1	contig_7	antiSMASH	Terpene-precursor		No	1	61863	61863	64	Terpene	GCF_0023	22
GCF_014497825__contig_1	GCF_014497825	contig_1	GECCO	Unknown	0.99473438929949		102326	105517	3191	5	Unknown	GCF_0002	1
GCF_015904225.1__contig_18	GCF_015904225.1	contig_18	deepBGC		0.51419		2594	3698	1104	1	NRPS_like	GCF_0001	0
GCF_015904225.1__contig_7	GCF_015904225.1	contig_7	deepBGC	NRP	0.58436		2	4396	4394	4	NRPS_like	singleton	-1
GCF_015904225.1__contig_7	GCF_015904225.1	contig_7	deepBGC		0.53875		5075	8884	3809	3	Unknown	singleton	-1
GCF_015904225.1__contig_7	GCF_015904225.1	contig_7	deepBGC	Polyketide	0.53354		10068	10821	753	1	Unknown	singleton	-1
GCF_015904225.1__contig_7	GCF_015904225.1	contig_7	deepBGC		0.64324		15906	16536	630	1	RiPP	singleton	-1
GCF_015904225.1__contig_7	GCF_015904225.1	contig_7	deepBGC		0.75334		70838	79416	8578	7	Terpene	GCF_0001	0
GCF_040821045.1__contig_1	GCF_040821045.1	contig_1	deepBGC		0.55991		4021	4807	786	1	Unknown	GCF_0001	0
GCF_040821045.1__contig_19	GCF_040821045.1	contig_19	deepBGC	Polyketide	0.67996		364	3877	3513	5	PKS	GCF_0078	77
GCF_040821045.1__contig_20	GCF_040821045.1	contig_20	deepBGC		0.56056		1916	3195	1279	3	Unknown	GCF_0001	0
GCF_040821045.1__contig_53	GCF_040821045.1	contig_53	deepBGC		0.58509		0	3366	3366	3	Unknown	GCF_0036	35
GCA_040862505.1__contig_17	GCA_040862505.1	contig_17	antiSMASH	Terpene-precursor		No	1	8364	8364	12	Terpene	GCF_0001	0
GCF_040821505.1__contig_14	GCF_040821505.1	contig_14	antiSMASH	Terpene-precursor		No	1	20607	20607	24	Terpene	GCF_0003	2
GCA_040857625.1__contig_4	GCA_040857625.1	contig_4	deepBGC		0.55421		4340	5126	786	1	Unknown	GCF_0001	0
GCF_003639905.1__contig_13	GCF_003639905.1	contig_13	deepBGC		0.5496		119217	119685	468	1	Unknown	GCF_0001	0
GCF_003639905.1__contig_4	GCF_003639905.1	contig_4	deepBGC	Saccharide	0.69004		38329	46895	8566	7	Terpene	GCF_0027	26
GCF_003639855.1__contig_19	GCF_003639855.1	contig_19	deepBGC	Other	0.70932		37748	42847	5099	4	Terpene	GCF_0001	0
GCF_040821655.1__contig_52	GCF_040821655.1	contig_52	antiSMASH	Terpene-precursor		No	1	9751	9751	13	Terpene	GCF_0001	0
GCF_014497525.1__contig_19	GCF_014497525.1	contig_19	deepBGC		0.75185		38725	47296	8571	7	Terpene	GCF_0004	3
GCF_014497415.1__contig_20	GCF_014497415.1	contig_20	deepBGC		0.73203		38481	47541	9060	9	Terpene	GCF_0064	63
GCF_014497415.1__contig_3	GCF_014497415.1	contig_3	deepBGC		0.51573		11442	11976	534	1	Unknown	singleton	-1
GCF_014497415.1__contig_3	GCF_014497415.1	contig_3	deepBGC		0.56398		16779	23432	6653	6	RiPP	GCF_0001	0
GCA_040861785.1__contig_9	GCA_040861785.1	contig_9	antiSMASH	Terpene-precursor		No	1	60336	60336	61	Terpene	GCF_0001	0
GCF_011105755.1__contig_42	GCF_011105755.1	contig_42	deepBGC	Saccharide	0.67611		37848	47861	10013	9	Terpene	singleton	-1
GCF_011105755.1__contig_6	GCF_011105755.1	contig_6	deepBGC	Polyketide	0.71196		2	12571	12569	11	NRPS_like	singleton	-1
GCF_011105755.1__contig_6	GCF_011105755.1	contig_6	deepBGC	RiPP	0.74405		14341	16006	1665	2	RiPP	singleton	-1
GCA_040861745.1__contig_26	GCA_040861745.1	contig_26	antiSMASH	Terpene-precursor		No	1	8951	8951	13	Terpene	GCF_0001	0
GCA_040861025.1__contig_8	GCA_040861025.1	contig_8	antiSMASH	Terpene-precursor		No	1	57773	57773	58	Terpene	GCF_0001	0
GCA_015904695.1__contig_145	GCA_015904695.1	contig_145	antiSMASH	Terpene-precursor		No	1	3621	3621	6	Terpene	singleton	-1
GCF_014496705.1__contig_19	GCF_014496705.1	contig_19	deepBGC		0.55566		4353	5139	786	1	Unknown	GCF_0001	0
GCF_011140425.1__contig_1	GCF_011140425.1	contig_1	deepBGC		0.74183		37594	49236	11642	9	Terpene	GCF_0019	18
GCF_014497695.1__contig_9	GCF_014497695.1	contig_9	deepBGC		0.55		33098	33539	441	1	Unknown	GCF_0001	0
GCF_014497735.1__contig_14	GCF_014497735.1	contig_14	antiSMASH	Terpene-precursor		No	1	8242	8242	12	Terpene	GCF_0001	0
GCA_024407075.1__contig_27	GCA_024407075.1	contig_27	antiSMASH	Terpene-precursor		No	1	68412	68412	76	Terpene	GCF_0001	0
GCA_040861705.1__contig_8	GCA_040861705.1	contig_8	deepBGC		0.69206		37590	46158	8568	7	Terpene	GCF_0004	3
GCA_040860925.1__contig_11	GCA_040860925.1	contig_11	deepBGC		0.58448		16548	22833	6285	6	RiPP	GCF_0001	0
GCF_014498585.1__contig_12	GCF_014498585.1	contig_12	deepBGC		0.61313		104352	107841	3489	3	Unknown	GCF_0033	32
GCF_014498585.1__contig_16	GCF_014498585.1	contig_16	deepBGC		0.65891		31040	39606	8566	7	Terpene	GCF_0004	3
GCF_014498165.1__contig_15	GCF_014498165.1	contig_15	deepBGC		0.80576		17018	24338	7320	12	Unknown	singleton	-1
GCF_014498165.1__contig_18	GCF_014498165.1	contig_18	deepBGC		0.53206		318	3404	3086	7	Unknown	GCF_0001	0
GCF_014498165.1__contig_19	GCF_014498165.1	contig_19	deepBGC	Polyketide	0.56282		16773	23061	6288	6	RiPP	GCF_0001	0
GCA_040862405.1__contig_27	GCA_040862405.1	contig_27	antiSMASH	Terpene-precursor		No	1	8386	8386	11	Terpene	GCF_0001	0
GCF_014498745__contig_13	GCF_014498745	contig_13	GECCO	Unknown	0.994529222052868		123067	126793	3726	5	Unknown	GCF_0002	1
GCA_024406755.1__contig_19	GCA_024406755.1	contig_19	deepBGC		0.75061		37829	46409	8580	7	Terpene	GCF_0004	3
GCA_040862445.1__contig_23	GCA_040862445.1	contig_23	antiSMASH	Terpene-precursor		No	1	8979	8979	12	Terpene	GCF_0001	0
GCF_040821815.1__contig_2	GCF_040821815.1	contig_2	deepBGC		0.53095		41782	42993	1211	3	PKS	GCF_0022	21
GCF_040821815.1__contig_33	GCF_040821815.1	contig_33	deepBGC		0.56512		4215	5001	786	1	Unknown	GCF_0001	0
GCF_040821815.1__contig_37	GCF_040821815.1	contig_37	deepBGC		0.55475		0	1050	1050	1	NRPS_like	GCF_0001	0
GCF_040821815.1__contig_8	GCF_040821815.1	contig_8	deepBGC		0.52401		14671	15301	630	1	RiPP	GCF_0001	0
GCF_040821495.1__contig_55	GCF_040821495.1	contig_55	antiSMASH	Terpene-precursor		No	1	56796	56796	58	Terpene	GCF_0023	22
GCF_015904925.1__contig_35	GCF_015904925.1	contig_35	antiSMASH	Terpene-precursor		No	1	8939	8939	11	Terpene	GCF_0001	0
GCA_024412295.1__contig_19	GCA_024412295.1	contig_19	antiSMASH	Terpene-precursor		No	1	59421	59421	58	Terpene	GCF_0001	0
GCA_040861725.1__contig_9	GCA_040861725.1	contig_9	antiSMASH	Terpene-precursor		No	1	59953	59953	63	Terpene	GCF_0001	0
GCF_014497605.1__contig_20	GCF_014497605.1	contig_20	deepBGC		0.51379		43368	44109	741	1	Unknown	GCF_0082	81
GCF_014497605.1__contig_3	GCF_014497605.1	contig_3	deepBGC		0.53102		818	2666	1848	1	Unknown	singleton	-1
GCF_014497605.1__contig_3	GCF_014497605.1	contig_3	deepBGC	Other	0.63963		4298	9390	5092	4	Terpene	GCF_0001	0
GCF_036455215.1__contig_7	GCF_036455215.1	contig_7	antiSMASH	Terpene-precursor		No	1	57544	57544	56	Terpene	GCF_0001	0
GCA_024406245.1__contig_9	GCA_024406245.1	contig_9	deepBGC		0.56582		4305	5091	786	1	Unknown	GCF_0001	0
GCF_014496395.1__contig_15	GCF_014496395.1	contig_15	antiSMASH	Terpene-precursor		No	1	8299	8299	12	Terpene	GCF_0001	0
GCF_015905125.1__contig_20	GCF_015905125.1	contig_20	antiSMASH	Terpene-precursor		No	1	9063	9063	12	Terpene	GCF_0001	0
GCF_003639565.1__contig_10	GCF_003639565.1	contig_10	deepBGC	RiPP	0.57533		0	123	123	1	RiPP	singleton	-1
GCF_003639565.1__contig_10	GCF_003639565.1	contig_10	deepBGC	RiPP	0.58707		2071	3235	1164	1	RiPP	GCF_0032	31
GCF_003639565.1__contig_3	GCF_003639565.1	contig_3	deepBGC		0.6828		39026	45768	6742	6	Terpene	GCF_0017	16
GCF_015904825.1__contig_21	GCF_015904825.1	contig_21	antiSMASH	Terpene-precursor		No	1	8040	8040	12	Terpene	GCF_0001	0
GCF_003382505.1__contig_13	GCF_003382505.1	contig_13	deepBGC	Other	0.7124		109213	114301	5088	4	Terpene	GCF_0001	0
GCF_040820855.1__contig_81	GCF_040820855.1	contig_81	antiSMASH	Terpene-precursor		No	1	10165	10165	14	Terpene	GCF_0001	0
GCF_011140475.1__contig_4	GCF_011140475.1	contig_4	antiSMASH	Terpene-precursor		No	1	10107	10107	12	Terpene	GCF_0001	0
GCF_003640025.1__contig_26	GCF_003640025.1	contig_26	deepBGC	Saccharide	0.68934		38490	47071	8581	7	Terpene	GCF_0027	26
GCF_003640025.1__contig_8	GCF_003640025.1	contig_8	deepBGC		0.50073		5048	5348	300	1	Unknown	GCF_0001	0
GCA_024407045.1__contig_23	GCA_024407045.1	contig_23	deepBGC	Other	0.7141		37600	42691	5091	4	Terpene	singleton	-1
GCA_024407385.1__contig_3	GCA_024407385.1	contig_3	deepBGC		0.51403		9792	10590	798	1	Unknown	GCF_0001	0
GCF_011140595.1__contig_2	GCF_011140595.1	contig_2	antiSMASH	Terpene-precursor		No	1	11162	11162	13	Terpene	GCF_0001	0
GCA_040861485.1__contig_27	GCA_040861485.1	contig_27	deepBGC		0.63573		140	5689	5549	5	Terpene	GCF_0054	53
GCA_024406375.1__contig_15	GCA_024406375.1	contig_15	antiSMASH	Terpene-precursor		No	1	60381	60381	63	Terpene	GCF_0001	0
GCA_024406375.1__contig_6	GCA_024406375.1	contig_6	antiSMASH	Azole-containing-RiPP		No	1	13853	13853	15	Unknown	GCF_0032	31
GCA_040861305.1__contig_7	GCA_040861305.1	contig_7	antiSMASH	Terpene-precursor		No	1	75699	75699	80	Terpene	GCF_0015	14
GCF_014497485.1__contig_13	GCF_014497485.1	contig_13	antiSMASH	Terpene-precursor		No	1	9461	9461	13	Terpene	GCF_0001	0
GCF_014497635.1__contig_1	GCF_014497635.1	contig_1	deepBGC		0.56888		339307	340525	1218	2	Unknown	GCF_0001	0
GCF_014497635.1__contig_2	GCF_014497635.1	contig_2	deepBGC		0.79221		38011	49616	11605	10	Terpene	GCF_0019	18
GCF_014497635.1__contig_6	GCF_014497635.1	contig_6	deepBGC		0.50914		4831	5131	300	1	Unknown	GCF_0001	0
GCF_015904535.1__contig_22	GCF_015904535.1	contig_22	antiSMASH	Terpene-precursor		No	1	25830	25830	32	Terpene	GCF_0051	50
GCA_024412315.1__contig_32	GCA_024412315.1	contig_32	deepBGC		0.51003		338	1736	1398	1	Unknown	GCF_0014	13
GCA_024412315.1__contig_34	GCA_024412315.1	contig_34	deepBGC	Saccharide	0.71328		80686	92319	11633	10	Terpene	GCF_0008	7
GCA_024412315.1__contig_5	GCA_024412315.1	contig_5	deepBGC	Polyketide	0.7478		38498	41045	2547	4	PKS	singleton	-1
GCA_024412315.1__contig_8	GCA_024412315.1	contig_8	deepBGC		0.51887		33813	34113	300	1	Unknown	GCF_0001	0
GCA_040861945.1__contig_8	GCA_040861945.1	contig_8	antiSMASH	Terpene-precursor		No	1	57844	57844	58	Terpene	GCF_0001	0
GCA_024405965__contig_24	GCA_024405965	contig_24	GECCO	Unknown	0.9314902874174508		11207	14934	3727	5	Unknown	GCF_0002	1
GCF_014498555.1__contig_9	GCF_014498555.1	contig_9	antiSMASH	Terpene-precursor		No	1	9427	9427	13	Terpene	GCF_0001	0
GCF_011140755.1__contig_2	GCF_011140755.1	contig_2	antiSMASH	Terpene-precursor		No	1	63556	63556	58	Terpene	GCF_0001	0
GCF_015904675.1__contig_12	GCF_015904675.1	contig_12	deepBGC		0.51491		7075	7861	786	1	Unknown	GCF_0001	0
GCF_015904675.1__contig_26	GCF_015904675.1	contig_26	deepBGC		0.56715		1321	5252	3931	7	Unknown	GCF_0021	20
GCF_015904675.1__contig_38	GCF_015904675.1	contig_38	deepBGC		0.8051		0	5178	5178	5	Unknown	singleton	-1
GCF_003639325.1__contig_39	GCF_003639325.1	contig_39	antiSMASH	Terpene-precursor		No	1	59462	59462	57	Terpene	GCF_0001	0
GCA_040862425.1__contig_11	GCA_040862425.1	contig_11	deepBGC		0.58383		3728	7490	3762	3	Unknown	GCF_0001	0
GCA_040862425.1__contig_6	GCA_040862425.1	contig_6	deepBGC		0.51058		79495	80239	744	1	Unknown	GCF_0001	0
GCF_014498185.1__contig_10	GCF_014498185.1	contig_10	antiSMASH	Terpene-precursor		No	1	60172	60172	62	Terpene	GCF_0001	0
GCF_040821135.1__contig_2	GCF_040821135.1	contig_2	deepBGC		0.59386		3663	7419	3756	3	Unknown	GCF_0001	0
GCF_040821135.1__contig_34	GCF_040821135.1	contig_34	deepBGC		0.66758		442	2769	2327	6	Unknown	singleton	-1
GCF_040821135.1__contig_8	GCF_040821135.1	contig_8	deepBGC		0.52139		3087	3390	303	1	Unknown	GCF_0001	0
GCF_040821135.1__contig_9	GCF_040821135.1	contig_9	deepBGC		0.52975		25434	27732	2298	1	Unknown	singleton	-1
GCF_040821135.1__contig_9	GCF_040821135.1	contig_9	deepBGC		0.52848		32624	33712	1088	2	Unknown	singleton	-1
GCF_040821135.1__contig_9	GCF_040821135.1	contig_9	deepBGC	Polyketide	0.55957		33952	34414	462	1	Unknown	GCF_0013	12
GCF_001998165.1__contig_14	GCF_001998165.1	contig_14	antiSMASH	Terpene-precursor		No	1	10181	10181	11	Terpene	GCF_0001	0
GCF_011175085.1__contig_1	GCF_011175085.1	contig_1	deepBGC		0.5245		9722	10508	786	1	Unknown	GCF_0001	0
GCF_040820965.1__contig_41	GCF_040820965.1	contig_41	deepBGC		0.66477		2089	7621	5532	5	Terpene	GCF_0054	53
GCF_040820965.1__contig_42	GCF_040820965.1	contig_42	deepBGC		0.56786		7458	9756	2298	1	Unknown	GCF_0013	12
GCF_040820965.1__contig_58	GCF_040820965.1	contig_58	deepBGC	Polyketide	0.54882		4319	6826	2507	3	PKS	GCF_0009	8
GCF_040820965.1__contig_62	GCF_040820965.1	contig_62	deepBGC	Polyketide	0.74801		1450	5216	3766	6	PKS	singleton	-1
GCF_001998165.1__contig_20	GCF_001998165.1	contig_20	deepBGC		0.51347		764	1265	501	1	Unknown	GCF_0032	31
GCF_001998165.1__contig_24	GCF_001998165.1	contig_24	deepBGC		0.56375		1363	2266	903	1	NRPS_like	GCF_0001	0
GCF_001998165.1__contig_34	GCF_001998165.1	contig_34	deepBGC	Polyketide	0.82407		504	4016	3512	5	PKS	singleton	-1
GCF_001998165.1__contig_34	GCF_001998165.1	contig_34	deepBGC		0.50991		5787	6030	243	1	Unknown	GCF_0076	75
GCF_001998165.1__contig_8	GCF_001998165.1	contig_8	deepBGC	Other	0.56783		8673	13753	5080	4	Terpene	GCF_0001	0
GCA_024406445.1__contig_6	GCA_024406445.1	contig_6	antiSMASH	Terpene-precursor		No	1	46687	46687	38	Terpene	GCF_0001	0
GCF_003639745.1__contig_21	GCF_003639745.1	contig_21	deepBGC		0.52572		119003	119498	495	1	Unknown	GCF_0001	0
GCF_003639745.1__contig_6	GCF_003639745.1	contig_6	deepBGC		0.75324		37671	46238	8567	7	Terpene	GCF_0001	0
GCF_003639745.1__contig_7	GCF_003639745.1	contig_7	deepBGC		0.51052		4936	5236	300	1	Unknown	GCF_0001	0
GCF_003639575.1__contig_20	GCF_003639575.1	contig_20	antiSMASH	Terpene-precursor		No	1	8409	8409	12	Terpene	GCF_0001	0
GCA_040862145.1__contig_10	GCA_040862145.1	contig_10	antiSMASH	Terpene-precursor		No	1	53824	53824	53	Terpene	GCF_0047	46
GCA_040861865.1__contig_12	GCA_040861865.1	contig_12	deepBGC		0.54417		4193	4979	786	1	Unknown	GCF_0001	0
GCA_040861865.1__contig_14	GCA_040861865.1	contig_14	deepBGC		0.58486		33707	34982	1275	3	Unknown	singleton	-1
GCA_040861865.1__contig_14	GCA_040861865.1	contig_14	deepBGC		0.52949		37459	38914	1455	1	Unknown	GCF_0001	0
GCA_040861645.1__contig_7	GCA_040861645.1	contig_7	deepBGC	Saccharide	0.69541		37864	46433	8569	7	Terpene	GCF_0027	26
GCF_003639455.1__contig_12	GCF_003639455.1	contig_12	deepBGC		0.50065		57955	58699	744	1	Unknown	GCF_0001	0
GCF_003639455.1__contig_16	GCF_003639455.1	contig_16	deepBGC	Saccharide	0.74943		69400	77979	8579	7	Terpene	GCF_0004	3
GCA_024406135.1__contig_24	GCA_024406135.1	contig_24	deepBGC		0.56446		4098	4557	459	1	Unknown	singleton	-1
GCA_024406135.1__contig_26	GCA_024406135.1	contig_26	deepBGC		0.74932		37603	46169	8566	7	Terpene	GCF_0004	3
GCA_024406865.1__contig_1	GCA_024406865.1	contig_1	deepBGC	NRP	0.55022		71250	75013	3763	5	Unknown	singleton	-1
GCA_024406865.1__contig_20	GCA_024406865.1	contig_20	deepBGC	Polyketide	0.59827		269	3029	2760	4	Unknown	singleton	-1
GCA_024406865.1__contig_20	GCA_024406865.1	contig_20	deepBGC	Polyketide	0.54924		6686	7864	1178	2	Unknown	singleton	-1
GCA_024406865.1__contig_30	GCA_024406865.1	contig_30	deepBGC	Polyketide	0.72599		63824	69376	5552	11	PKS	singleton	-1
GCA_024406865.1__contig_34	GCA_024406865.1	contig_34	deepBGC		0.56476		10274	11072	798	1	Unknown	GCF_0001	0
GCF_040820965.1__contig_23	GCF_040820965.1	contig_23	antiSMASH	Terpene-precursor		No	1	20191	20191	22	Terpene	GCF_0003	2
GCA_024412615.1__contig_13	GCA_024412615.1	contig_13	antiSMASH	Terpene-precursor		No	1	8227	8227	12	Terpene	GCF_0001	0
GCF_001998285.1__contig_19	GCF_001998285.1	contig_19	deepBGC		0.5142		43169	43910	741	1	Unknown	GCF_0082	81
GCF_001998285.1__contig_9	GCF_001998285.1	contig_9	deepBGC	Saccharide	0.75493		82158	90725	8567	7	Terpene	GCF_0027	26
GCF_011140895.1__contig_10	GCF_011140895.1	contig_10	antiSMASH	Terpene-precursor		No	1	67120	67120	60	Terpene	GCF_0001	0
GCF_011140895.1__contig_20	GCF_011140895.1	contig_20	antiSMASH	Azole-containing-RiPP		No	1	20391	20391	20	Unknown	GCF_0032	31
GCA_024411955.1__contig_18	GCA_024411955.1	contig_18	deepBGC		0.75637		37617	46184	8567	7	Terpene	GCF_0001	0
GCA_040861245.1__contig_9	GCA_040861245.1	contig_9	antiSMASH	Terpene-precursor		No	1	57791	57791	60	Terpene	GCF_0001	0
GCA_024412655.1__contig_16	GCA_024412655.1	contig_16	antiSMASH	Terpene-precursor		No	1	34232	34232	39	Terpene	GCF_0039	38
GCF_015905005.1__contig_26	GCF_015905005.1	contig_26	antiSMASH	Terpene-precursor		No	1	8142	8142	12	Terpene	GCF_0001	0
GCF_037861795.1__contig_6	GCF_037861795.1	contig_6	deepBGC	Saccharide	0.68619		78530	87083	8553	7	Terpene	singleton	-1
GCF_037861795.1__contig_6	GCF_037861795.1	contig_6	deepBGC		0.5521		91131	92860	1729	2	Unknown	GCF_0004	3
GCF_015904375.1__contig_6	GCF_015904375.1	contig_6	deepBGC	Polyketide	0.76881		70	6511	6441	9	PKS	singleton	-1
GCF_015904375.1__contig_9	GCF_015904375.1	contig_9	deepBGC	Saccharide	0.78353		37858	49460	11602	11	Terpene	GCF_0001	0
